id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
JAHM102,JAHM,2020-04-11 00:00:00,2020.2786885,102,-1003279.84711,5959660.14420,2032774.36250,47,558607.2376,2068529.8404,18.707275626891,99.555867168515,274.9218,312.2579
JAHM103,JAHM,2020-04-12 00:00:00,2020.2814208,103,-1003279.84964,5959660.14899,2032774.35749,47,558607.2393,2068529.8340,18.707275569129,99.555867184622,274.9250,312.2612
JAHM104,JAHM,2020-04-13 00:00:00,2020.2841530,104,-1003279.85342,5959660.14985,2032774.36078,47,558607.2429,2068529.8367,18.707275593006,99.555867218596,274.9275,312.2636
JAHM106,JAHM,2020-04-15 00:00:00,2020.2896175,106,-1003279.85355,5959660.16037,2032774.36487,47,558607.2412,2068529.8372,18.707275597871,99.555867203211,274.9386,312.2748
JAHM107,JAHM,2020-04-16 00:00:00,2020.2923497,107,-1003279.85238,5959660.16470,2032774.36313,47,558607.2394,2068529.8343,18.707275571224,99.555867185535,274.9419,312.2781
JAHM108,JAHM,2020-04-17 00:00:00,2020.2950820,108,-1003279.84928,5959660.14837,2032774.36067,47,558607.2390,2068529.8373,18.707275598239,99.555867182169,274.9254,312.2616
JAHM109,JAHM,2020-04-18 00:00:00,2020.2978142,109,-1003279.85258,5959660.12701,2032774.35558,47,558607.2458,2068529.8390,18.707275614132,99.555867246672,274.9043,312.2405
JAHM111,JAHM,2020-04-20 00:00:00,2020.3032787,111,-1003279.85326,5959660.16454,2032774.36612,47,558607.2403,2068529.8371,18.707275596749,99.555867194013,274.9429,312.2790
JAHM113,JAHM,2020-04-22 00:00:00,2020.3087432,113,-1003279.85305,5959660.16783,2032774.36811,47,558607.2395,2068529.8380,18.707275604480,99.555867186799,274.9466,312.2827
JAHM114,JAHM,2020-04-23 00:00:00,2020.3114754,114,-1003279.85768,5959660.15368,2032774.36193,47,558607.2464,2068529.8364,18.707275589874,99.555867252363,274.9321,312.2682
JAHM115,JAHM,2020-04-24 00:00:00,2020.3142077,115,-1003279.85635,5959660.16147,2032774.36442,47,558607.2438,2068529.8363,18.707275589502,99.555867227741,274.9400,312.2761
