id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
LSN1288,LSN1,2020-10-14 00:00:00,2020.7868852,288,-1088138.33717,6196941.04388,1042730.28965,47,605293.7254,1047220.4939,9.472357950308,99.959198824052,8.3067,31.4053
LSN1289,LSN1,2020-10-15 00:00:00,2020.7896175,289,-1088138.33550,6196941.03514,1042730.28539,47,605293.7253,1047220.4912,9.472357925577,99.959198822841,8.2972,31.3958
LSN1290,LSN1,2020-10-16 00:00:00,2020.7923497,290,-1088138.33840,6196941.04375,1042730.28771,47,605293.7266,1047220.4920,9.472357932881,99.959198835301,8.3064,31.4050
LSN1291,LSN1,2020-10-17 00:00:00,2020.7950820,291,-1088138.33570,6196941.02805,1042730.28473,47,605293.7267,1047220.4916,9.472357930004,99.959198835818,8.2902,31.3888
LSN1292,LSN1,2020-10-18 00:00:00,2020.7978142,292,-1088138.33115,6196941.02248,1042730.28340,47,605293.7232,1047220.4914,9.472357927496,99.959198803713,8.2838,31.3824
LSN1293,LSN1,2020-10-19 00:00:00,2020.8005464,293,-1088138.33700,6196941.03870,1042730.28855,47,605293.7261,1047220.4937,9.472357948158,99.959198830668,8.3014,31.4000
LSN1294,LSN1,2020-10-20 00:00:00,2020.8032787,294,-1088138.33668,6196941.03883,1042730.28918,47,605293.7258,1047220.4943,9.472357953634,99.959198827607,8.3016,31.4002
LSN1295,LSN1,2020-10-21 00:00:00,2020.8060109,295,-1088138.33297,6196941.02041,1042730.28857,47,605293.7253,1047220.4967,9.472357976150,99.959198823344,8.2830,31.3816
LSN1296,LSN1,2020-10-22 00:00:00,2020.8087432,296,-1088138.33517,6196941.03349,1042730.28922,47,605293.7252,1047220.4952,9.472357962179,99.959198822526,8.2962,31.3947
LSN1298,LSN1,2020-10-24 00:00:00,2020.8142077,298,-1088138.33697,6196941.01867,1042730.28541,47,605293.7295,1047220.4938,9.472357949458,99.959198861937,8.2814,31.3800
LSN1299,LSN1,2020-10-25 00:00:00,2020.8169399,299,-1088138.33785,6196941.03671,1042730.28980,47,605293.7273,1047220.4952,9.472357961987,99.959198841460,8.2998,31.3984
LSN1300,LSN1,2020-10-26 00:00:00,2020.8196721,300,-1088138.33495,6196941.03434,1042730.29095,47,605293.7248,1047220.4968,9.472357976485,99.959198819157,8.2972,31.3958
LSN1301,LSN1,2020-10-27 00:00:00,2020.8224044,301,-1088138.33618,6196941.03520,1042730.29094,47,605293.7259,1047220.4966,9.472357974788,99.959198828864,8.2983,31.3969
LSN1302,LSN1,2020-10-28 00:00:00,2020.8251366,302,-1088138.33064,6196941.02010,1042730.28643,47,605293.7231,1047220.4947,9.472357958108,99.959198802923,8.2819,31.3805
LSN1303,LSN1,2020-10-29 00:00:00,2020.8278689,303,-1088138.33210,6196941.04737,1042730.29178,47,605293.7198,1047220.4956,9.472357965471,99.959198773041,8.3095,31.4081
LSN1304,LSN1,2020-10-30 00:00:00,2020.8306011,304,-1088138.34056,6196941.04847,1042730.29367,47,605293.7279,1047220.4970,9.472357978530,99.959198847181,8.3124,31.4110
